date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:05:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:15%20GMT	https://avatao.com/?p=3004	./httrack/avatao/avatao.com/indexea5a.html	(from https://avatao.com/java-security-training/)
07:05:17	48203/48203	---MCZ	200	added ('OK')	text/css	etag:W/%22bc4b-5bbf1029c1c68%22	https://avatao.com/content/et-cache/3004/et-core-unified-3004-16140186879169.min.css	./httrack/avatao/avatao.com/content/et-cache/3004/et-core-unified-3004-16140186879169.min.css	(from https://avatao.com/java-security-training/)
07:05:17	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:17%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fnode-js-security-training%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed46aa	(from https://avatao.com/node-js-security-training/)
07:05:18	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:18%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fnode-js-security-training%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed177d	(from https://avatao.com/node-js-security-training/)
07:05:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:18%20GMT	https://avatao.com/?p=3049	./httrack/avatao/avatao.com/indexb51d.html	(from https://avatao.com/node-js-security-training/)
07:05:20	44688/44688	---MCZ	200	added ('OK')	text/css	etag:W/%22ae90-5bbf61e427481%22	https://avatao.com/content/et-cache/3049/et-core-unified-3049-16140406268959.min.css	./httrack/avatao/avatao.com/content/et-cache/3049/et-core-unified-3049-16140406268959.min.css	(from https://avatao.com/node-js-security-training/)
07:05:20	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:20%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fweb-security-training%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedd58b	(from https://avatao.com/web-security-training/)
07:05:21	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:21%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fweb-security-training%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed93a1	(from https://avatao.com/web-security-training/)
07:05:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:21%20GMT	https://avatao.com/?p=2820	./httrack/avatao/avatao.com/indexa916.html	(from https://avatao.com/web-security-training/)
07:05:23	44325/44325	---MCZ	200	added ('OK')	text/css	etag:W/%22ad25-5bbef2a96d013%22	https://avatao.com/content/et-cache/2820/et-core-unified-2820-1614010767399.min.css	./httrack/avatao/avatao.com/content/et-cache/2820/et-core-unified-2820-1614010767399.min.css	(from https://avatao.com/web-security-training/)
07:05:23	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:23%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fabout%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed0a87	(from https://avatao.com/about/)
07:05:24	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:24%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fabout%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed75d7	(from https://avatao.com/about/)
07:05:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:24%20GMT	https://avatao.com/?p=1418	./httrack/avatao/avatao.com/index6435.html	(from https://avatao.com/about/)
07:05:26	18835/18835	---MCZ	200	added ('OK')	text/css	etag:W/%224993-5bbedfaf9026c%22	https://avatao.com/content/et-cache/1418/et-core-unified-1418-16140056738076.min.css	./httrack/avatao/avatao.com/content/et-cache/1418/et-core-unified-1418-16140056738076.min.css	(from https://avatao.com/about/)
07:05:26	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:26%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fprivacy-policy%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedc454	(from https://avatao.com/privacy-policy/)
07:05:27	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:27%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fprivacy-policy%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed9f8c	(from https://avatao.com/privacy-policy/)
07:05:28	696/696	---MC-	200	added ('OK')	application/rss+xml	etag:%2206a5649e4c58a348b966109e0de06931%22	https://avatao.com/privacy-policy/feed/	./httrack/avatao/avatao.com/privacy-policy/feed/index.html	(from https://avatao.com/privacy-policy/)
07:05:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:27%20GMT	https://avatao.com/?p=3	./httrack/avatao/avatao.com/index2207.html	(from https://avatao.com/privacy-policy/)
07:05:29	3540/3540	---MCZ	200	added ('OK')	text/css	etag:W/%22dd4-5bbf3db3e6386%22	https://avatao.com/content/et-cache/3/et-core-unified-3-16140309116877.min.css	./httrack/avatao/avatao.com/content/et-cache/3/et-core-unified-3-16140309116877.min.css	(from https://avatao.com/privacy-policy/)
07:05:29	19041/19041	---MCZ	200	added ('OK')	text/html	etag:W/%224a61-5bbfaa5c14848%22	https://avatao.com/cookie-declaration/	./httrack/avatao/avatao.com/cookie-declaration/index.html	(from https://avatao.com/privacy-policy/)
07:05:29	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:29%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fcookie-declaration%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embeda75c	(from https://avatao.com/cookie-declaration)
07:05:30	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:30%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fcookie-declaration%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed840f	(from https://avatao.com/cookie-declaration)
07:05:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:30%20GMT	https://avatao.com/?p=2562	./httrack/avatao/avatao.com/index5c59.html	(from https://avatao.com/cookie-declaration)
07:05:32	2171/2171	---MCZ	200	added ('OK')	text/css	etag:W/%2287b-5bbf1e3c53d15%22	https://avatao.com/content/et-cache/2562/et-core-unified-2562-16140224660894.min.css	./httrack/avatao/avatao.com/content/et-cache/2562/et-core-unified-2562-16140224660894.min.css	(from https://avatao.com/cookie-declaration)
07:05:33	2140/2140	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2285c-5adc3f29a9c00%22	https://avatao.com/file/2020/08/small-bg-1-12.svg	./httrack/avatao/avatao.com/file/2020/08/small-bg-1-12.svg	(from https://avatao.com/content/et-cache/3493/et-core-unified-3493-1614004898135.min.css)
07:05:33	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:33%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fpci-dss-case-study%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed6843	(from https://avatao.com/pci-dss-case-study/)
07:05:34	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:34%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fpci-dss-case-study%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedfd98	(from https://avatao.com/pci-dss-case-study/)
07:05:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:34%20GMT	https://avatao.com/?p=2545	./httrack/avatao/avatao.com/index58f6.html	(from https://avatao.com/pci-dss-case-study/)
07:05:36	11168/11168	---MCZ	200	added ('OK')	text/css	etag:W/%222ba0-5bbf889c1327f%22	https://avatao.com/content/et-cache/2545/et-core-unified-2545-16140510188897.min.css	./httrack/avatao/avatao.com/content/et-cache/2545/et-core-unified-2545-16140510188897.min.css	(from https://avatao.com/pci-dss-case-study/)
07:05:37	4151/4151	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221037-5adc3ef34dbc0%22	https://avatao.com/file/2020/08/small-bg-3-06.svg	./httrack/avatao/avatao.com/file/2020/08/small-bg-3-06.svg	(from https://avatao.com/content/et-cache/502/et-core-unified-502-1614010548572.min.css)
07:05:37	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:37%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fcase-study-logmein%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedba18	(from https://avatao.com/case-study-logmein/)
07:05:38	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:38%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fcase-study-logmein%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed83bc	(from https://avatao.com/case-study-logmein/)
07:05:40	12287/12287	---MCZ	200	added ('OK')	text/css	etag:W/%222fff-5bbf75b87c9ca%22	https://avatao.com/content/et-cache/2541/et-core-unified-2541-16140459495724.min.css	./httrack/avatao/avatao.com/content/et-cache/2541/et-core-unified-2541-16140459495724.min.css	(from https://avatao.com/case-study-logmein/)
07:05:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:39%20GMT	https://avatao.com/?p=2541	./httrack/avatao/avatao.com/indexf3cd.html	(from https://avatao.com/case-study-logmein/)
07:05:40	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:40%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2F5-best-practices-to-successfully-implement-training-as-part-of-your-security-program%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed34f9	(from https://avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/)
07:05:41	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:41%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2F5-best-practices-to-successfully-implement-training-as-part-of-your-security-program%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed3df9	(from https://avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/)
07:05:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:41%20GMT	https://avatao.com/?p=4164	./httrack/avatao/avatao.com/indexaffa.html	(from https://avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/)
07:05:42	1060/1060	---MC-	200	added ('OK')	application/rss+xml	etag:%2257520237397b1303402824d648742082%22	https://avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/feed/	./httrack/avatao/avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/feed/index.html	(from https://avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/)
07:05:43	11663/11663	---MCZ	200	added ('OK')	text/css	etag:W/%222d8f-5bbf80f8916d3%22	https://avatao.com/content/et-cache/4164/et-core-unified-4164-1614048968573.min.css	./httrack/avatao/avatao.com/content/et-cache/4164/et-core-unified-4164-1614048968573.min.css	(from https://avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/)
07:05:44	2982/2982	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22ba6-5baf2e9203693%22	https://avatao.com/includes/js/comment-reply.min.js?ver=5.6.1	./httrack/avatao/avatao.com/includes/js/comment-reply.mind96d.js	(from https://avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/)
07:05:45	1887/1887	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2275f-5b17514278e77%22	https://avatao.com/template/includes/builder/scripts/ext/jquery.visible.min.js?ver=4.6.0	./httrack/avatao/avatao.com/template/includes/builder/scripts/ext/jquery.visible.min89df.js	(from https://avatao.com/5-best-practices-to-successfully-implement-training-as-part-of-your-security-program/)
07:05:46	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:45%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Frecent-security-breaches%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed8185	(from https://avatao.com/recent-security-breaches/)
07:05:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:46%20GMT	https://avatao.com/?p=2032	./httrack/avatao/avatao.com/index7d12.html	(from https://avatao.com/recent-security-breaches/)
07:05:47	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:47%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Frecent-security-breaches%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed7723	(from https://avatao.com/recent-security-breaches/)
07:05:49	9361/9361	---MCZ	200	added ('OK')	text/css	etag:W/%222491-5bbfaa7c9afc7%22	https://avatao.com/content/et-cache/2032/et-core-unified-2032-16140601143835.min.css	./httrack/avatao/avatao.com/content/et-cache/2032/et-core-unified-2032-16140601143835.min.css	(from https://avatao.com/recent-security-breaches/)
07:05:49	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:49%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fsecure-coding-best-practices%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedc366	(from https://avatao.com/secure-coding-best-practices/)
07:05:50	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:50%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fsecure-coding-best-practices%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedb199	(from https://avatao.com/secure-coding-best-practices/)
07:05:52	9361/9361	---MCZ	200	added ('OK')	text/css	etag:W/%222491-5bbfaa7c9c738%22	https://avatao.com/content/et-cache/2065/et-core-unified-2065-16140601143838.min.css	./httrack/avatao/avatao.com/content/et-cache/2065/et-core-unified-2065-16140601143838.min.css	(from https://avatao.com/secure-coding-best-practices/)
07:05:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:51%20GMT	https://avatao.com/?p=2065	./httrack/avatao/avatao.com/indexc257.html	(from https://avatao.com/secure-coding-best-practices/)
07:05:52	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:52%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fimprove-cybersecurity-in-your-organisation%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embede1a4	(from https://avatao.com/improve-cybersecurity-in-your-organisation/)
07:05:54	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:54%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fimprove-cybersecurity-in-your-organisation%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed15a5	(from https://avatao.com/improve-cybersecurity-in-your-organisation/)
07:05:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:54%20GMT	https://avatao.com/?p=2079	./httrack/avatao/avatao.com/index4af2.html	(from https://avatao.com/improve-cybersecurity-in-your-organisation/)
07:05:55	9361/9361	---MCZ	200	added ('OK')	text/css	etag:W/%222491-5bbfaa7e114a0%22	https://avatao.com/content/et-cache/2079/et-core-unified-2079-16140601159311.min.css	./httrack/avatao/avatao.com/content/et-cache/2079/et-core-unified-2079-16140601159311.min.css	(from https://avatao.com/improve-cybersecurity-in-your-organisation/)
07:05:55	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:55%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fcloud-security%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedef19	(from https://avatao.com/cloud-security/)
07:05:56	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:56%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fcloud-security%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedce92	(from https://avatao.com/cloud-security/)
07:05:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:05:56%20GMT	https://avatao.com/?p=2072	./httrack/avatao/avatao.com/indexd19f.html	(from https://avatao.com/cloud-security/)
07:05:58	9361/9361	---MCZ	200	added ('OK')	text/css	etag:W/%222491-5bbfaa7e75a3f%22	https://avatao.com/content/et-cache/2072/et-core-unified-2072-16140601163567.min.css	./httrack/avatao/avatao.com/content/et-cache/2072/et-core-unified-2072-16140601163567.min.css	(from https://avatao.com/cloud-security/)
07:05:58	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:05:58%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fskills-needed-for-cybersecurity%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embeda8b2	(from https://avatao.com/skills-needed-for-cybersecurity/)
07:05:59	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:05:59%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fskills-needed-for-cybersecurity%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed2a47	(from https://avatao.com/skills-needed-for-cybersecurity/)
07:06:01	9361/9361	---MCZ	200	added ('OK')	text/css	etag:W/%222491-5bbfaa7e7526f%22	https://avatao.com/content/et-cache/2098/et-core-unified-2098-16140601163542.min.css	./httrack/avatao/avatao.com/content/et-cache/2098/et-core-unified-2098-16140601163542.min.css	(from https://avatao.com/skills-needed-for-cybersecurity/)
07:06:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:06:00%20GMT	https://avatao.com/?p=2098	./httrack/avatao/avatao.com/index29c8.html	(from https://avatao.com/skills-needed-for-cybersecurity/)
07:06:01	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:06:01%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fmake-the-most-of-avatao%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed2be5	(from https://avatao.com/make-the-most-of-avatao/)
07:06:02	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:06:02%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fmake-the-most-of-avatao%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed5b41	(from https://avatao.com/make-the-most-of-avatao/)
07:06:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:06:02%20GMT	https://avatao.com/?p=2088	./httrack/avatao/avatao.com/index024c.html	(from https://avatao.com/make-the-most-of-avatao/)
07:06:04	9361/9361	---MCZ	200	added ('OK')	text/css	etag:W/%222491-5bbfaa8067007%22	https://avatao.com/content/et-cache/2088/et-core-unified-2088-1614060118354.min.css	./httrack/avatao/avatao.com/content/et-cache/2088/et-core-unified-2088-1614060118354.min.css	(from https://avatao.com/make-the-most-of-avatao/)
07:06:04	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:06:04%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2F5-key-challenges-when-building-a-security-training-program%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed9016	(from https://avatao.com/5-key-challenges-when-building-a-security-training-program/)
07:06:05	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:06:05%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2F5-key-challenges-when-building-a-security-training-program%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed8d22	(from https://avatao.com/5-key-challenges-when-building-a-security-training-program/)
07:06:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:06:05%20GMT	https://avatao.com/?p=3662	./httrack/avatao/avatao.com/index9f11.html	(from https://avatao.com/5-key-challenges-when-building-a-security-training-program/)
07:06:07	10495/10495	---MCZ	200	added ('OK')	text/css	etag:W/%2228ff-5bbedf5ff6fda%22	https://avatao.com/content/et-cache/3662/et-core-unified-3662-16140055905269.min.css	./httrack/avatao/avatao.com/content/et-cache/3662/et-core-unified-3662-16140055905269.min.css	(from https://avatao.com/5-key-challenges-when-building-a-security-training-program/)
07:06:07	956/956	---MC-	200	added ('OK')	application/rss+xml	etag:%2286452c0d7e9c0c0359994ebf15abf983%22	https://avatao.com/5-key-challenges-when-building-a-security-training-program/feed/	./httrack/avatao/avatao.com/5-key-challenges-when-building-a-security-training-program/feed/index.html	(from https://avatao.com/5-key-challenges-when-building-a-security-training-program/)
07:06:07	216/216	---M--	200	added ('OK')	image/png	etag:%22d8-5bad2f9bd23ad%22	https://avatao.com/content/ewww/lazy/placeholder-1024x768.png	./httrack/avatao/avatao.com/content/ewww/lazy/placeholder-1024x768.png	(from https://avatao.com/5-key-challenges-when-building-a-security-training-program/)
07:06:08	147/147	---M--	200	added ('OK')	image/png	etag:%2293-5bad2f9c20d9b%22	https://avatao.com/content/ewww/lazy/placeholder-515x434.png	./httrack/avatao/avatao.com/content/ewww/lazy/placeholder-515x434.png	(from https://avatao.com/5-key-challenges-when-building-a-security-training-program/)
07:06:09	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:06:09%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fgetting-started-with-kotlin%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed0e74	(from https://avatao.com/getting-started-with-kotlin/)
07:06:10	18302/18302	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Feb%202021%2006:06:09%20GMT	https://avatao.com/?page_id=436	./httrack/avatao/avatao.com/index15f7.html	(from https://avatao.com/5-key-challenges-when-building-a-security-training-program/)
07:06:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:06:10%20GMT	https://avatao.com/?p=1207	./httrack/avatao/avatao.com/indexa60b.html	(from https://avatao.com/getting-started-with-kotlin/)
07:06:10	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%225061f898fc2dcfb20e55a537e1301ef1%22	https://avatao.com/getting-started-with-kotlin/feed/	./httrack/avatao/avatao.com/getting-started-with-kotlin/feed/index.html	(from https://avatao.com/getting-started-with-kotlin/)
07:06:10	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:06:10%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Fgetting-started-with-kotlin%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed.8a0336.delayed	(from https://avatao.com/getting-started-with-kotlin/)
07:06:12	14594/14594	---MCZ	200	added ('OK')	text/css	etag:W/%223902-5bbf6c147a2fd%22	https://avatao.com/content/et-cache/1207/et-core-unified-1207-16140433619913.min.css	./httrack/avatao/avatao.com/content/et-cache/1207/et-core-unified-1207-16140433619913.min.css	(from https://avatao.com/getting-started-with-kotlin/)
07:06:12	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:06:12%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Ftutorial-framework-containerizing-it-security-knowledge%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed8406	(from https://avatao.com/tutorial-framework-containerizing-it-security-knowledge/)
07:06:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Feb%202021%2006:06:13%20GMT	https://avatao.com/?p=821	./httrack/avatao/avatao.com/index6d2c.html	(from https://avatao.com/tutorial-framework-containerizing-it-security-knowledge/)
07:06:13	949/949	---MC-	200	added ('OK')	application/rss+xml	etag:%22c6bb74ac725c666fc99a706abdaac6cb%22	https://avatao.com/tutorial-framework-containerizing-it-security-knowledge/feed/	./httrack/avatao/avatao.com/tutorial-framework-containerizing-it-security-knowledge/feed/index.html	(from https://avatao.com/tutorial-framework-containerizing-it-security-knowledge/)
07:06:13	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:06:13%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Ftutorial-framework-containerizing-it-security-knowledge%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed52bc	(from https://avatao.com/tutorial-framework-containerizing-it-security-knowledge/)
07:06:15	8109/8109	---MCZ	200	added ('OK')	text/css	etag:W/%221fad-5bbfaa823cc5c%22	https://avatao.com/content/et-cache/821/et-core-unified-821-16140601203479.min.css	./httrack/avatao/avatao.com/content/et-cache/821/et-core-unified-821-16140601203479.min.css	(from https://avatao.com/tutorial-framework-containerizing-it-security-knowledge/)
07:06:15	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2023%20Feb%202021%2006:06:15%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Flife-before-docker-and-beyond-a-brief-history-of-container-security%2F	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embed04d7	(from https://avatao.com/life-before-docker-and-beyond-a-brief-history-of-container-security/)
07:06:16	179/179	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2023%20Feb%202021%2006:06:16%20GMT	https://avatao.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Favatao.com%2Flife-before-docker-and-beyond-a-brief-history-of-container-security%2F&format=xml	./httrack/avatao/avatao.com/wp-json/oembed/1.0/embedbfb2	(from https://avatao.com/life-before-docker-and-beyond-a-brief-history-of-container-security/)
